species	exemplar	exemplar_isolate	exemplar_genbank_accession	exemplar_refseq_accession	exemplar_seq_complete	isolate_csv	isolate_genbank_accession_csv	isolate_seq_complete_csv	alternative_name_csv	abbrev_csv	isolate_abbrev	sort	taxnode_id	host	molecule	vmr_uid
Denfovirus borborenecus	E		BK014155		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960551_3		NULL	1	202210338	bacteria	ssRNA(+)	1452
Depandovirus solicola	E		BK013921		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gerhypos.4_15		NULL	1	202210340	bacteria	ssRNA(+)	1453
Dihsdivirus solenecus	E		BK013849		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gephyllon.3_5		NULL	1	202210342	bacteria	ssRNA(+)	1454
Dohlivirus borborovivens	E		BK013622		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5208570_2		NULL	1	202210344	bacteria	ssRNA(+)	1455
Dosmizivirus solihabitans	E		BK013802		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.1_16		NULL	1	202210346	bacteria	ssRNA(+)	1456
Duhcivirus defluviicola	E		BK013369		Coding-complete genome	NULL	NULL	NULL	ssRNA phage ESE007		NULL	1	202210348	bacteria	ssRNA(+)	1457
Emesvirus japonicum	E		X03869	NC_001426	Complete genome	NULL	NULL	NULL	Enterobacteria phage GA		NULL	1	202203757	bacteria	ssRNA(+)	1458
Emesvirus piscicola	E		BK013361		Coding-complete genome	NULL	NULL	NULL	ssRNA phage AVE017		NULL	1	202210217	bacteria	ssRNA(+)	1459
Emesvirus zinderi	E		V00642	NC_001417	Complete genome	NULL	NULL	NULL	phage MS2		NULL	1	202203758	bacteria	ssRNA(+)	1460
Empivirus allolyticum	E		JX625144	NC_019707	Complete genome	NULL	NULL	NULL	Enterobacteria phage M		NULL	1	202210350	bacteria	ssRNA(+)	1461
Fagihyuvirus caenivicinum	E		BK013752		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976325_17		NULL	1	202210352	bacteria	ssRNA(+)	1462
Febihevirus ruminicola	E		BK013363		Coding-complete genome	NULL	NULL	NULL	ssRNA phage AVE019		NULL	1	202210354	bacteria	ssRNA(+)	1463
Fiyodovirus limihabitans	E		BK014050		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960507_3		NULL	1	202210356	bacteria	ssRNA(+)	1464
Gahlinevirus luticola	E		BK013640		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5466725_17		NULL	1	202210358	bacteria	ssRNA(+)	1465
Gahlovirus lutihabitans	E		BK013692		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960549_3		NULL	1	202210360	bacteria	ssRNA(+)	1466
Garovuvirus peladaptatum	E		BK013702		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960797_3		NULL	1	202210362	bacteria	ssRNA(+)	1467
Gehnevirus pelenecus	E		BK014088		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5466365_2		NULL	1	202210364	bacteria	ssRNA(+)	1468
Glincaevirus pelovicinum	E		BK013677		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6255746_4		NULL	1	202210366	bacteria	ssRNA(+)	1469
Glyciruvirus geovicinum	E		BK013847		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gephyllon.1_11		NULL	1	202210369	bacteria	ssRNA(+)	1470
Glyciruvirus geovivens	E		BK013877		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.1_1		NULL	1	202210368	bacteria	ssRNA(+)	1471
Gmuhndevirus pelovivens	E		BK014079		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5208575_1		NULL	1	202210371	bacteria	ssRNA(+)	1472
Gorodievirus telluradaptatum	E		BK013405		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gephyllon.1_14		NULL	1	202210373	bacteria	ssRNA(+)	1473
Grendvuvirus asiocola	E		BK014096		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5466725_16		NULL	1	202210375	bacteria	ssRNA(+)	1474
Gunawavirus borboradaptatum	E		BK013739		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976323_4		NULL	1	202210377	bacteria	ssRNA(+)	1475
Hagavirus psychrophilum	E		JX045650	NC_019922	Complete genome	NULL	NULL	NULL	Enterobacteria phage Hgal1		NULL	1	202210379	bacteria	ssRNA(+)	1476
Hahdsevirus borborenecus	E		BK013616		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960803_8		NULL	1	202210381	bacteria	ssRNA(+)	1477
Halcalevirus arvivivens	E		BK013429		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_35		NULL	1	202210383	bacteria	ssRNA(+)	1478
Hihdivirus caenenecus	E		BK014056		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960799_17		NULL	1	202210386	bacteria	ssRNA(+)	1479
Hihdivirus caenicola	E		BK013585		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960799_18		NULL	1	202210385	bacteria	ssRNA(+)	1480
Hukohnovirus limicola	E		BK014205		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976325_20		NULL	1	202210388	bacteria	ssRNA(+)	1481
Icumivirus limivivens	E		BK013767		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976357_9		NULL	1	202210390	bacteria	ssRNA(+)	1482
Ideskevirus lutadaptatum	E		BK013721		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976300_8		NULL	1	202210392	bacteria	ssRNA(+)	1483
Imeberivirus lutenecus	E		BK013615		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960803_11		NULL	1	202210395	bacteria	ssRNA(+)	1484
Imeberivirus luticola	E		BK014207		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976325_19		NULL	1	202210394	bacteria	ssRNA(+)	1485
Ineyimevirus lutihabitans	E		BK013758		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976327_1		NULL	1	202210398	bacteria	ssRNA(+)	1486
Ineyimevirus lutivicinum	E		BK014215		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976357_5		NULL	1	202210397	bacteria	ssRNA(+)	1487
Iruqauvirus pelocola	E		BK013669		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6253161_1		NULL	1	202210400	bacteria	ssRNA(+)	1488
Ishugivirus pelohabitans	E		BK014198		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976325_7		NULL	1	202210402	bacteria	ssRNA(+)	1489
Jiesduavirus defluviicola	E		BK013378		Coding-complete genome	NULL	NULL	NULL	ssRNA phage ESE058		NULL	1	202210404	bacteria	ssRNA(+)	1490
Johnovirus asienecus	E		BK013700		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960551_6		NULL	1	202210406	bacteria	ssRNA(+)	1491
Jupbevirus asiocola	E		BK014095		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5466725_11		NULL	1	202210408	bacteria	ssRNA(+)	1492
Jupbevirus asiohabitans	E		BK014060		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960799_10		NULL	1	202210409	bacteria	ssRNA(+)	1493
Kahfsdivirus asiovicinum	E		BK014046		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6050738_3		NULL	1	202210411	bacteria	ssRNA(+)	1494
Keghovirus borborovivens	E		BK014054		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960799_16		NULL	1	202210413	bacteria	ssRNA(+)	1495
Keghovirus caenadaptatum	E		BK014195		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976325_15		NULL	1	202210414	bacteria	ssRNA(+)	1496
Kehmevirus caenenecus	E		BK013619		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7473382_2		NULL	1	202210416	bacteria	ssRNA(+)	1497
Kemicevirus caenicola	E		BK013581		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960507_9		NULL	1	202210419	bacteria	ssRNA(+)	1498
Kemicevirus caenihabitans	E		BK013598		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960799_27		NULL	1	202210418	bacteria	ssRNA(+)	1499
Kenamavirus limadaptatum	E		BK013617		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960803_10		NULL	1	202210421	bacteria	ssRNA(+)	1500
Kihryuvirus limihabitans	E		BK014061		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960799_12		NULL	1	202210423	bacteria	ssRNA(+)	1501
Kirnavirus lutenecus	E		BK014116		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5467090_4		NULL	1	202210425	bacteria	ssRNA(+)	1502
Kiwsmaevirus defluviicola	E		BK013376		Coding-complete genome	NULL	NULL	NULL	ssRNA phage ESE021		NULL	1	202210427	bacteria	ssRNA(+)	1503
Konkivirus lutihabitans	E		BK014146		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960509_9		NULL	1	202210429	bacteria	ssRNA(+)	1504
Kowinovirus pelenecus	E		BK013646		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5466727_4		NULL	1	202210431	bacteria	ssRNA(+)	1505
Kuhshuvirus pelovicinum	E		BK014063		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960799_8		NULL	1	202210433	bacteria	ssRNA(+)	1506
Lohmavirus borborovivens	E		BK014101		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5466725_19		NULL	1	202210435	bacteria	ssRNA(+)	1507
Loslovirus caenicola	E		BK014158		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960551_5		NULL	1	202210437	bacteria	ssRNA(+)	1508
Lulohlevirus edaphohabitans	E		BK013783		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gephyllon.4_22		NULL	1	202210439	bacteria	ssRNA(+)	1509
Luthavirus edaphovicinum	E		BK013819		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.2_40		NULL	1	202210441	bacteria	ssRNA(+)	1510
Luthavirus edaphovivens	E		BK013427		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_18		NULL	1	202210442	bacteria	ssRNA(+)	1511
Luthavirus pedadaptatum	E		BK013846		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_48		NULL	1	202210443	bacteria	ssRNA(+)	1512
Mahqeavirus limicola	E		BK013682		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960509_8		NULL	1	202210445	bacteria	ssRNA(+)	1513
Mahqeavirus limihabitans	E		BK013753		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976325_18		NULL	1	202210446	bacteria	ssRNA(+)	1514
Mahraivirus limivicinum	E		BK014105		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5466725_18		NULL	1	202210448	bacteria	ssRNA(+)	1515
Manohtivirus pedenecus	E		BK013784		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gerhypos.3_22		NULL	1	202210450	bacteria	ssRNA(+)	1516
Manrohovirus lutadaptatum	E		BK013699		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960551_11		NULL	1	202210452	bacteria	ssRNA(+)	1517
Martavirus lutenecus	E		BK013637		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5466725_12		NULL	1	202210454	bacteria	ssRNA(+)	1518
Meblowovirus defluviicola	E		BK013374		Coding-complete genome	NULL	NULL	NULL	ssRNA phage ESE019		NULL	1	202210456	bacteria	ssRNA(+)	1519
Mehraxmevirus pedohabitans	E		BK013957		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.1_10		NULL	1	202210458	bacteria	ssRNA(+)	1520
Mekintivirus lutihabitans	E		BK014049		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960507_8		NULL	1	202210460	bacteria	ssRNA(+)	1521
Methovirus lutivicinum	E		BK013676		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6255746_2		NULL	1	202210462	bacteria	ssRNA(+)	1522
Mihkrovirus pedovicinum	E		BK013900		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.2_30		NULL	1	202210465	bacteria	ssRNA(+)	1523
Mihkrovirus pedovivens	E		BK013854		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.2_51		NULL	1	202210466	bacteria	ssRNA(+)	1524
Mihkrovirus peladaptatum	E		BK013674		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6255733_1		NULL	1	202210468	bacteria	ssRNA(+)	1525
Mihkrovirus pelenecus	E		BK013706		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960802_1		NULL	1	202210469	bacteria	ssRNA(+)	1526
Mihkrovirus pelocola	E		BK014180		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976301_3		NULL	1	202210470	bacteria	ssRNA(+)	1527
Mihkrovirus soladaptatum	E		BK013434		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gerhypos.3_19		NULL	1	202210464	bacteria	ssRNA(+)	1528
Mihkrovirus solenecus	E		BK013986		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.2_29		NULL	1	202210471	bacteria	ssRNA(+)	1529
Mihkrovirus solicola	E		BK013531		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gerhypos.3_25		NULL	1	202210467	bacteria	ssRNA(+)	1530
Mintuvirus asiadaptatum	E		BK014177		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976301_4		NULL	1	202210473	bacteria	ssRNA(+)	1531
Mintuvirus asienecus	E		BK013745		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976325_10		NULL	1	202210475	bacteria	ssRNA(+)	1532
Mintuvirus pelovivens	E		BK014099		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5466725_9		NULL	1	202210474	bacteria	ssRNA(+)	1533
Monamovirus asiohabitans	E		BK014164		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976299_10		NULL	1	202210477	bacteria	ssRNA(+)	1534
Monamovirus asiovicinum	E		BK014208		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976326_3		NULL	1	202210478	bacteria	ssRNA(+)	1535
Mucrahivirus borboradaptatum	E		BK013606		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960801_1		NULL	1	202210483	bacteria	ssRNA(+)	1536
Mucrahivirus geocola	E		BK013893		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.4_19		NULL	1	202210481	bacteria	ssRNA(+)	1537
Mucrahivirus geoenecus	E		BK013838		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gephyllon.4_15		NULL	1	202210482	bacteria	ssRNA(+)	1538
Mucrahivirus geohabitans	E		BK013445		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gephyllon.4_4		NULL	1	202210480	bacteria	ssRNA(+)	1539
Mucrahivirus geovicinum	E		BK013899		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.2_10		NULL	1	202210484	bacteria	ssRNA(+)	1540
Mucrahivirus geovivens	E		BK013521		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.2_30		NULL	1	202210485	bacteria	ssRNA(+)	1541
Muyegivirus borborenecus	E		BK014066		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960799_20		NULL	1	202210487	bacteria	ssRNA(+)	1542
Nadsecevirus borborocola	E		BK014070		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960799_19		NULL	1	202210489	bacteria	ssRNA(+)	1543
Nahjiuvirus borborohabitans	E		BK013655		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5467090_6		NULL	1	202210492	bacteria	ssRNA(+)	1544
Nahjiuvirus borborovicinum	E		BK013593		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960799_26		NULL	1	202210491	bacteria	ssRNA(+)	1545
Nahrudavirus borborovivens	E		BK014160		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960802_2		NULL	1	202210494	bacteria	ssRNA(+)	1546
Nahsuvirus caenadaptatum	E		BK013612		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960803_12		NULL	1	202210496	bacteria	ssRNA(+)	1547
Nahsuvirus telluradaptatum	E		BK013799		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gephyllon.4_23		NULL	1	202210497	bacteria	ssRNA(+)	1548
Nahsuvirus telluricola	E		BK013812		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.4_27		NULL	1	202210498	bacteria	ssRNA(+)	1549
Niankuvirus caenivicinum	E		BK013665		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5467139_2		NULL	1	202210500	bacteria	ssRNA(+)	1550
Nihucivirus limihabitans	E		BK014190		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976323_2		NULL	1	202210502	bacteria	ssRNA(+)	1551
Niuhvovirus limivicinum	E		BK014085		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5466364_5		NULL	1	202210504	bacteria	ssRNA(+)	1552
Niuhvovirus limivivens	E		BK014089		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5466366_1		NULL	1	202210505	bacteria	ssRNA(+)	1553
Noehsivirus tellurivicinum	E		BK013863		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gephyllon.3_11		NULL	1	202210508	bacteria	ssRNA(+)	1554
Noehsivirus tellurivivens	E		BK013395		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_20		NULL	1	202210507	bacteria	ssRNA(+)	1555
Nuihimevirus lutadaptatum	E		BK013605		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960799_24		NULL	1	202210510	bacteria	ssRNA(+)	1556
Oceshuvirus lutenecus	E		BK014191		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976323_3		NULL	1	202210512	bacteria	ssRNA(+)	1557
Olmsdivirus lutivivens	E		BK013626		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5466338_3		NULL	1	202210514	bacteria	ssRNA(+)	1558
Omohevirus peladaptatum	E		BK013614		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960803_9		NULL	1	202210516	bacteria	ssRNA(+)	1559
Onohmuvirus pelenecus	E		BK014197		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976325_16		NULL	1	202210518	bacteria	ssRNA(+)	1560
Opdykovirus pelocola	E		BK014172		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976299_7		NULL	1	202210520	bacteria	ssRNA(+)	1561
Osigowavirus insecticola	E		BK013356		Coding-complete genome	NULL	NULL	NULL	ssRNA phage AIN001		NULL	1	202210522	bacteria	ssRNA(+)	1562
Owenocuvirus pelohabitans	E		BK014170		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976299_6		NULL	1	202210524	bacteria	ssRNA(+)	1563
Oxychlovirus humadaptatum	E		BK013491		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gerhypos.4_34		NULL	1	202210531	bacteria	ssRNA(+)	1564
Oxychlovirus terrenecus	E		BK013824		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gephyllon.4_12		NULL	1	202210528	bacteria	ssRNA(+)	1565
Oxychlovirus terricola	E		BK013983		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.3_8		NULL	1	202210527	bacteria	ssRNA(+)	1566
Oxychlovirus terrihabitans	E		BK013489		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_22		NULL	1	202210529	bacteria	ssRNA(+)	1567
Oxychlovirus terrivicinum	E		BK013569		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gerhypos.2_10		NULL	1	202210530	bacteria	ssRNA(+)	1568
Oxychlovirus terrivivens	E		BK013996		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gerhypos.2_19		NULL	1	202210526	bacteria	ssRNA(+)	1569
Palsdevirus asienecus	E		BK013623		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5208570_3		NULL	1	202210533	bacteria	ssRNA(+)	1570
Paysduvirus asiocola	E		BK014128		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5467137_1		NULL	1	202210535	bacteria	ssRNA(+)	1571
Pehohrivirus asiohabitans	E		BK013628		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5466364_4		NULL	1	202210538	bacteria	ssRNA(+)	1572
Pehohrivirus asiovicinum	E		BK013651		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5467090_5		NULL	1	202210537	bacteria	ssRNA(+)	1573
Pehsaduvirus asiovivens	E		BK013679		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960509_6		NULL	1	202210540	bacteria	ssRNA(+)	1574
Pepevirus rubrum	E		X80191	NC_001628	Complete genome	NULL	NULL	NULL	Pseudomonas phage PP7		NULL	1	202210542	bacteria	ssRNA(+)	1575
Pepevirus spumicola	E		LT821717	NC_055056	Coding-complete genome	NULL	NULL	NULL	ssRNA phage LeviOr01		NULL	1	202210543	bacteria	ssRNA(+)	1576
Perrunavirus olsenii	E		DQ836063	NC_008294	Complete genome	NULL	NULL	NULL	Pseudomonas phage PRR1		NULL	1	202210545	bacteria	ssRNA(+)	1577
Philtcovirus borboradaptatum	E		BK014077		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5208570_4		NULL	1	202210547	bacteria	ssRNA(+)	1578
Phobpsivirus agradaptatum	E		BK013961		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.4_10		NULL	1	202210550	bacteria	ssRNA(+)	1579
Phobpsivirus agricola	E		BK013436		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_43		NULL	1	202210549	bacteria	ssRNA(+)	1580
Phulivirus agrihabitans	E		BK013464		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gerhypos.4_32		NULL	1	202210553	bacteria	ssRNA(+)	1581
Phulivirus agrivicinum	E		BK013487		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gerhypos.4_50		NULL	1	202210554	bacteria	ssRNA(+)	1582
Phulivirus tegeticola	E		BK013366		Coding-complete genome	NULL	NULL	NULL	ssRNA phage EOC000		NULL	1	202210552	bacteria	ssRNA(+)	1583
Piponevirus borborenecus	E		BK014113		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5466729_2		NULL	1	202210556	bacteria	ssRNA(+)	1584
Piponevirus borborocola	E		BK013592		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960799_11		NULL	1	202210557	bacteria	ssRNA(+)	1585
Pipunevirus borborohabitans	E		BK014115		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5467090_3		NULL	1	202210559	bacteria	ssRNA(+)	1586
Pipunevirus borborovicinum	E		BK013662		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR5467091_6		NULL	1	202210560	bacteria	ssRNA(+)	1587
Pipunevirus borborovivens	E		BK013608		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960803_6		NULL	1	202210561	bacteria	ssRNA(+)	1588
Pipunevirus caenadaptatum	E		BK013759		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976356_5		NULL	1	202210562	bacteria	ssRNA(+)	1589
Pohlevirus arvadaptatum	E		BK013503		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gephyllon.2_5		NULL	1	202210566	bacteria	ssRNA(+)	1590
Pohlevirus arvenecus	E		BK013990		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.2_28		NULL	1	202210568	bacteria	ssRNA(+)	1591
Pohlevirus arvicola	E		BK013822		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.1_29		NULL	1	202210564	bacteria	ssRNA(+)	1592
Pohlevirus caenicola	E		BK014051		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6960507_4		NULL	1	202210567	bacteria	ssRNA(+)	1593
Pohlevirus chorovivens	E		BK013916		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.2_52		NULL	1	202210565	bacteria	ssRNA(+)	1594
Pohtamavirus caenihabitans	E		BK013672		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR6255733_2		NULL	1	202210570	bacteria	ssRNA(+)	1595
Poncivirus insecticola	E		BK013355		Coding-complete genome	NULL	NULL	NULL	ssRNA phage AIN000		NULL	1	202210572	bacteria	ssRNA(+)	1596
Psehatovirus edaphadaptatum	E		BK013883		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.2_3		NULL	1	202210575	bacteria	ssRNA(+)	1597
Psehatovirus edaphenecus	E		BK013513		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.2_38		NULL	1	202210577	bacteria	ssRNA(+)	1598
Psehatovirus edaphocola	E		BK013946		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.2_37		NULL	1	202210576	bacteria	ssRNA(+)	1599
Psehatovirus edaphohabitans	E		BK013519		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gerhypos.2_14		NULL	1	202210574	bacteria	ssRNA(+)	1600
Psehatovirus edaphovicinum	E		BK013505		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gerhypos.2_34		NULL	1	202210578	bacteria	ssRNA(+)	1601
Psehatovirus edaphovivens	E		BK013551		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gerhypos.4_2		NULL	1	202210579	bacteria	ssRNA(+)	1602
Psimevirus caenivicinum	E		BK014217		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7976357_6		NULL	1	202210582	bacteria	ssRNA(+)	1603
Psimevirus pedocola	E		BK013800		Coding-complete genome	NULL	NULL	NULL	ssRNA phage Gerhypos.4_30		NULL	1	202210581	bacteria	ssRNA(+)	1604
Pudlivirus limivicinum	E		BK014075		Coding-complete genome	NULL	NULL	NULL	ssRNA phage SRR7473382_1		NULL	1	202210584	bacteria	ssRNA(+)	1605
Qubevirus durum	E		AF059242	NC_001890	Complete genome	NULL	NULL	NULL	Escherichia phage Qbeta		NULL	1	202203755	bacteria	ssRNA(+)	1606
